i:ID,i:Slot DID,i:Debris DID,s:Label,i:Position X,i:Position Y
1073,1000,4002,96f439b2-3dcd-1305-4002-4ec4bed146dq2,380,137
1074,1000,4002,96f439b2-3dcd-1405-4002-4ec4bqed146d2,413,186
1075,1000,4005,96f439b2-3dcd-1005-4005-4ec4bed1q46d2,454,226
1076,1000,4007,96f439b2-3dcd-1005-4007-4ecq4bed146d2,468,230
1077,1000,4004,96f439b2-3dcd-1005-4004-4ec4bed1q46d2,411,185
1078,1000,4004,96f439b2-3dcd-1105-4004-4ec4bed146qd2,433,143
1079,1000,4004,96f439b2-3dcd-1205-4004-4ec4bed146dq2,444,177
1080,1000,4005,96f439b2-3dcd-1105-4005-4ec4bqed146d2,378,146
1081,1000,4005,96f439b2-3dcd-1205-4005-4qec4bed146d2,380,216
1082,1000,4005,96f439b2-3dcd-1305-4005-4ec4bed14q6d2,399,223
1083,1000,4009,96f439b2-3dcd-1005-4009-4ec4bqed146d2,378,138
1084,1000,4009,96f439b2-3dcd-1105-4009-4qec4bed146d2,423,199
1085,1000,4009,96f439b2-3dcd-1205-4009-4ec4bed146qd2,470,158
1086,1000,4044,96f439b2-3dcd-1005-4044-4ec4bed1q46d2,455,143
1087,1000,4044,96f439b2-3dcd-1105-4044-4ecq4bed146d2,412,175
1088,1000,4044,96f439b2-3dcd-1205-4044-4ec4bed1q46d2,389,148
1089,1000,4045,96f439b2-3dcd-1005-4045-4ec4bed14q6d2,399,217
1090,1000,4045,96f439b2-3dcd-1105-4045-4ec4bqed146d2,374,230
1091,1000,4011,96f439b2-3dcd-1005-4011-4eqc4bed146d2,383,205
1092,1000,4011,96f439b2-3dcd-1105-4011-4ec4bed146dq2,404,148
1093,1000,4011,96f439b2-3dcd-1205-4011-4ec4bqed146d2,415,179
1094,1000,4013,96f439b2-3dcd-1005-4013-4qec4bed146d2,454,133
1095,1000,4013,96f439b2-3dcd-1105-4013-4ecq4bed146d2,468,174
1096,1000,4013,96f439b2-3dcd-1205-4013-4ec4bedq146d2,374,225
1097,1000,4002,96f439b2-3dcd-1006-4002-4ec4bed14q6d2,369,255
1098,1000,4002,96f439b2-3dcd-1106-4002-4ec4bed146qd2,374,267
1099,1000,4002,96f439b2-3dcd-1206-4002-4ec4bqed146d2,385,280
1100,1000,4002,96f439b2-3dcd-1306-4002-4eqc4bed146d2,396,325
1101,1000,4005,96f439b2-3dcd-1006-4005-4ec4bed14q6d2,405,342
1102,1000,4007,96f439b2-3dcd-1006-4007-4ec4bedq146d2,434,265
1103,1000,4004,96f439b2-3dcd-1006-4004-4ecq4bed146d2,467,278
1104,1000,4004,96f439b2-3dcd-1106-4004-4ec4beqd146d2,423,290
1105,1000,4004,96f439b2-3dcd-1206-4004-4ec4bed146qd2,378,305
1106,1000,4005,96f439b2-3dcd-1106-4005-4ec4bedq146d2,395,343
1107,1000,4005,96f439b2-3dcd-1206-4005-4ecq4bed146d2,388,333
1108,1000,4005,96f439b2-3dcd-1306-4005-4ec4bedq146d2,464,302
1109,1000,4009,96f439b2-3dcd-1006-4009-4ec4bed146d2q,434,250
1110,1000,4009,96f439b2-3dcd-1106-4009-4ec4bed14q6d2,417,265
1111,1000,4009,96f439b2-3dcd-1206-4009-4ec4bqed146d2,465,296
1112,1000,4044,96f439b2-3dcd-1006-4044-4eqc4bed146d2,465,308
1113,1000,4044,96f439b2-3dcd-1106-4044-4ec4bqed146d2,374,315
1114,1000,4044,96f439b2-3dcd-1206-4044-4ec4bed14q6d2,395,277
1115,1000,4045,96f439b2-3dcd-1006-4045-4ec4bqed146d2,404,283
1116,1000,4045,96f439b2-3dcd-1106-4045-4qec4bed146d2,415,290
1117,1000,4011,96f439b2-3dcd-1006-4011-4ec4bqed146d2,386,256
1118,1000,4011,96f439b2-3dcd-1106-4011-4ec4bed1q46d2,468,269
1119,1000,4011,96f439b2-3dcd-1206-4011-4ec4bed146qd2,427,350
1120,1000,4013,96f439b2-3dcd-1006-4013-4ec4bed146d2q,453,347
1121,1000,4013,96f439b2-3dcd-1106-4013-4ec4beqd146d2,377,317
1122,1000,4013,96f439b2-3dcd-1206-4013-4eqc4bed146d2,384,345
1123,1000,4002,96f439b2-3dcd-1007-4002-4ec4bed1q46d2,375,375
1124,1000,4002,96f439b2-3dcd-1107-4002-4ec4bed1q46d2,376,385
1125,1000,4002,96f439b2-3dcd-1207-4002-4ecq4bed146d2,387,399
1126,1000,4002,96f439b2-3dcd-1307-4002-4ec4bedq146d2,399,404
1127,1000,4005,96f439b2-3dcd-1007-4005-4ec4bed14q6d2,415,434
1128,1000,4007,96f439b2-3dcd-1007-4007-4ec4bed146dq2,423,464
1129,1000,4004,96f439b2-3dcd-1007-4004-4qec4bed146d2,438,402
1130,1000,4004,96f439b2-3dcd-1107-4004-4ec4bqed146d2,466,388
1131,1000,4004,96f439b2-3dcd-1207-4004-4ec4bed14q6d2,389,408
1132,1000,4005,96f439b2-3dcd-1107-4005-4ec4bedq146d2,402,434
1133,1000,4005,96f439b2-3dcd-1207-4005-4ec4qbed146d2,378,465
1134,1000,4005,96f439b2-3dcd-1307-4005-4ec4beqd146d2,383,444
1135,1000,4009,96f439b2-3dcd-1007-4009-4ecq4bed146d2,399,421
1136,1000,4009,96f439b2-3dcd-1107-4009-4ec4bed14q6d2,405,432
1137,1000,4009,96f439b2-3dcd-1207-4009-4ec4bed146qd2,415,394
1138,1000,4044,96f439b2-3dcd-1007-4044-4ec4bqed146d2,468,377
1139,1000,4044,96f439b2-3dcd-1107-4044-4qec4bed146d2,426,415
1140,1000,4044,96f439b2-3dcd-1207-4044-4ec4bed14r6d2,447,434
1141,1000,4045,96f439b2-3dcd-1007-4045-4ecr4bed146d2,452,463
1142,1000,4045,96f439b2-3dcd-1107-4045-4ec4bedr146d2,374,379
1143,1000,4011,96f439b2-3dcd-1007-4011-4erc4bed146d2,394,386
1144,1000,4011,96f439b2-3dcd-1107-4011-4ec4bed14r6d2,465,406
1145,1000,4011,96f439b2-3dcd-1207-4011-4ec4bred146d2,399,416
1146,1000,4013,96f439b2-3dcd-1007-4013-4ec4bred146d2,373,464
1147,1000,4013,96f439b2-3dcd-1107-4013-4ec4bed14r6d2,394,423
1148,1000,4013,96f439b2-3dcd-1207-4013-4erc4bed146d2,464,470
1149,1000,4002,96f439b2-3dcd-1008-4002-4ec4bed1r46d2,465,495
1150,1000,4002,96f439b2-3dcd-1108-4002-4ec4bed146fd2,378,499
1151,1000,4002,96f439b2-3dcd-1208-4002-4ec4fbed146d2,398,504
1152,1000,4002,96f439b2-3dcd-1308-4002-4fec4bed146d2,434,557
1153,1000,4005,96f439b2-3dcd-1008-4005-4ec4bed1f46d2,456,535
1154,1000,4007,96f439b2-3dcd-1008-4007-4ecf4bed146d2,395,588
1155,1000,4004,96f439b2-3dcd-1008-4004-4ec4bed14f6d2,387,504
1156,1000,4004,96f439b2-3dcd-1108-4004-4ec4fbed146d2,417,533
1157,1000,4004,96f439b2-3dcd-1208-4004-4ec4bed1f46d2,434,557
1158,1000,4005,96f439b2-3dcd-1108-4005-4ec4bed146df2,456,587
1159,1000,4005,96f439b2-3dcd-1208-4005-4ec4befd146d2,422,563
1160,1000,4005,96f439b2-3dcd-1308-4005-4fec4bed146d2,462,499
1161,1000,4009,96f439b2-3dcd-1008-4009-4ec4bfed146d2,388,504
1162,1000,4009,96f439b2-3dcd-1108-4009-4ec4bed1f46d2,397,516
1163,1000,4009,96f439b2-3dcd-1208-4009-4ec4bed14g6d2,405,533
1164,1000,4044,96f439b2-3dcd-1008-4044-4ec4gbed146d2,411,574
1165,1000,4044,96f439b2-3dcd-1108-4044-4ec4bed1g46d2,445,526
1166,1000,4044,96f439b2-3dcd-1208-4044-4egc4bed146d2,377,574
1167,1000,4045,96f439b2-3dcd-1008-4045-4ec4bed146dg2,384,523
1168,1000,4045,96f439b2-3dcd-1108-4045-4gec4bed146d2,399,516
1169,1000,4011,96f439b2-3dcd-1008-4011-4ec4bged146d2,369,490
1170,1000,4011,96f439b2-3dcd-1108-4011-4ec4bedg146d2,414,505
1171,1000,4011,96f439b2-3dcd-1208-4011-4ec4bed14s6d2,427,574
1172,1000,4013,96f439b2-3dcd-1008-4013-4esc4bed146d2,465,536
1173,1000,4013,96f439b2-3dcd-1108-4013-4ec4bed1s46d2,444,522
1174,1000,4013,96f439b2-3dcd-1208-4013-4ec4bsed146d2,470,585
1175,1000,4002,96f439b2-3dcd-1009-4002-4ec4bed146ds2,465,615
1176,1000,4002,96f439b2-3dcd-1109-4002-4esc4bed146d2,404,615
1177,1000,4002,96f439b2-3dcd-1209-4002-4ec4besd146d2,379,635
1178,1000,4002,96f439b2-3dcd-1309-4002-4ec4bed14s6d2,399,674
1179,1000,4005,96f439b2-3dcd-1009-4005-4ec4bsed146d2,386,710
1180,1000,4007,96f439b2-3dcd-1009-4007-4sec4bed146d2,412,684
1181,1000,4004,96f439b2-3dcd-1009-4004-4ec4bedx146d2,436,634
1182,1000,4004,96f439b2-3dcd-1109-4004-4ec4bexd146d2,453,623
1183,1000,4004,96f439b2-3dcd-1209-4004-4ec4bexd146d2,418,678
1184,1000,4005,96f439b2-3dcd-1109-4005-4exc4bed146d2,451,612
1185,1000,4005,96f439b2-3dcd-1209-4005-4ec4bed146xd2,444,705
1186,1000,4005,96f439b2-3dcd-1309-4005-4ec4xbed146d2,427,645
1187,1000,4009,96f439b2-3dcd-1009-4009-4xec4bed146d2,465,687
1188,1000,4009,96f439b2-3dcd-1109-4009-4ec4bed14x6d2,453,643
1189,1000,4009,96f439b2-3dcd-1209-4009-4ec4bexd146d2,396,687
1190,1000,4044,96f439b2-3dcd-1009-4044-4exc4bed146d2,406,622
1191,1000,4044,96f439b2-3dcd-1109-4044-4ec4bed14x6d2,412,703
1192,1000,4044,96f439b2-3dcd-1209-4044-4ec4bxed146d2,379,658
1193,1000,4045,96f439b2-3dcd-1009-4045-4ec4bed146dx2,394,698
1194,1000,4045,96f439b2-3dcd-1109-4045-4ec4bxed146d2,453,627
1195,1000,4011,96f439b2-3dcd-1009-4011-4xec4bed146d2,463,664
1196,1000,4011,96f439b2-3dcd-1109-4011-4ec4bed14x6d2,427,684
1197,1000,4011,96f439b2-3dcd-1209-4011-4ec4bedx146d2,447,616
1198,1000,4013,96f439b2-3dcd-1009-4013-4ecx4bed146d2,463,625
1199,1000,4013,96f439b2-3dcd-1109-4013-4ec4bedx146d2,374,710
1200,1000,4013,96f439b2-3dcd-1209-4013-4ec4bed146dx2,385,705
1201,1000,4002,96f439b2-3dcd-1010-4002-4ec4xbed146d2,375,736
1202,1000,4002,96f439b2-3dcd-1110-4002-4ec4bedx146d2,378,745
1203,1000,4002,96f439b2-3dcd-1210-4002-4ec4bed1v46d2,390,767
1204,1000,4002,96f439b2-3dcd-1310-4002-4ec4bevd146d2,404,730
1205,1000,4005,96f439b2-3dcd-1010-4005-4ec4bevd146d2,416,820
1206,1000,4007,96f439b2-3dcd-1010-4007-4ec4bed146vd2,436,812
1207,1000,4004,96f439b2-3dcd-1110-4004-4ec4vbed146d2,466,826
1208,1000,4004,96f439b2-3dcd-1210-4004-4evc4bed146d2,380,804
1209,1000,4004,96f439b2-3dcd-1310-4004-4ec4bed146vd2,378,767
1210,1000,4005,96f439b2-3dcd-1110-4005-4ec4bevd146d2,398,787
1211,1000,4005,96f439b2-3dcd-1210-4005-4ecv4bed146d2,423,734
1212,1000,4005,96f439b2-3dcd-1310-4005-4ec4bed146dv2,447,756
1213,1000,4009,96f439b2-3dcd-1010-4009-4vec4bed146d2,460,798
1214,1000,4009,96f439b2-3dcd-1110-4009-4ec4bed1v46d2,375,787
1215,1000,4009,96f439b2-3dcd-1210-4009-4ec4bevd146d2,376,738
1216,1000,4044,96f439b2-3dcd-1010-4044-4evc4bed146d2,412,745
1217,1000,4044,96f439b2-3dcd-1110-4044-4ec4bed14v6d2,422,775
1218,1000,4044,96f439b2-3dcd-1210-4044-4ec4bved146d2,435,767
1219,1000,4045,96f439b2-3dcd-1010-4045-4ec4bed1n46d2,466,789
1220,1000,4045,96f439b2-3dcd-1110-4045-4ec4nbed146d2,390,800
1221,1000,4011,96f439b2-3dcd-1010-4011-4ec4bed146nd2,405,830
1222,1000,4011,96f439b2-3dcd-1110-4011-4enc4bed146d2,432,822
1223,1000,4011,96f439b2-3dcd-1210-4011-4ec4bedn146d2,416,735
1224,1000,4013,96f439b2-3dcd-1010-4013-4ec4nbed146d2,444,756
1225,1000,4013,96f439b2-3dcd-1110-4013-4ec4bed14n6d2,464,768
1226,1000,4013,96f439b2-3dcd-1210-4013-4ec4bned146d2,470,825
1227,1000,4002,96f439b2-3dcd-1011-4002-4nec4bed146d2,375,850
1228,1000,4002,96f439b2-3dcd-1111-4002-4ec4bed146dn2,389,868
1229,1000,4002,96f439b2-3dcd-1211-4002-4ec4bned146d2,415,940
1230,1000,4002,96f439b2-3dcd-1311-4002-4ec4bed146nd2,436,910
1231,1000,4005,96f439b2-3dcd-1011-4005-4enc4bed146d2,465,878
1232,1000,4007,96f439b2-3dcd-1011-4007-4ec4bedn146d2,377,903
1233,1000,4004,96f439b2-3dcd-1011-4004-4ec4bed14nj6d2,383,945
1234,1000,4004,96f439b2-3dcd-1111-4004-4ec4bed14j6d2,395,899
1235,1000,4004,96f439b2-3dcd-1211-4004-4ec4jbed146d2,405,916
1236,1000,4005,96f439b2-3dcd-1111-4005-4ecj4bed146d2,416,927
1237,1000,4005,96f439b2-3dcd-1211-4005-4ec4bejd146d2,456,933
1238,1000,4005,96f439b2-3dcd-1311-4005-4ec4bedj146d2,423,888
1239,1000,4009,96f439b2-3dcd-1011-4009-4ec4bed146jd2,387,922
1240,1000,4009,96f439b2-3dcd-1111-4009-4ecj4bed146d2,406,942
1241,1000,4009,96f439b2-3dcd-1211-4009-4ec4bejd146d2,445,878
1242,1000,4044,96f439b2-3dcd-1011-4044-4ec4bed14j6d2,466,856
1243,1000,4044,96f439b2-3dcd-1111-4044-4ec4bjed146d2,423,945
1244,1000,4044,96f439b2-3dcd-1211-4044-4ecj4bed146d2,411,935
1245,1000,4045,96f439b2-3dcd-1011-4045-4ec4bed1u46d2,465,917
1246,1000,4045,96f439b2-3dcd-1111-4045-4ec4ubed146d2,454,893
1247,1000,4011,96f439b2-3dcd-1011-4011-4ec4bed146du2,434,922
1248,1000,4011,96f439b2-3dcd-1111-4011-4ec4ubed146d2,460,934
1249,1000,4011,96f439b2-3dcd-1211-4011-4ec4bed14u6d2,385,914
1250,1000,4013,96f439b2-3dcd-1011-4013-4euc4bed146d2,399,865
1251,1000,4013,96f439b2-3dcd-1111-4013-4ec4bedu146d2,414,944
1252,1000,4013,96f439b2-3dcd-1211-4013-4ec4ubed146d2,466,950
1253,1000,4002,96f439b2-3dcd-1012-4002-4ec4bed146du2,377,1060
1254,1000,4002,96f439b2-3dcd-1112-4002-4ec4bued146d2,398,970
1255,1000,4002,96f439b2-3dcd-1212-4002-4uec4bed146d2,416,999
1256,1000,4002,96f439b2-3dcd-1312-4002-4ec4bedu146d2,464,1023
1257,1000,4005,96f439b2-3dcd-1012-4005-4ec4bed14u6d2,393,1055
1258,1000,4007,96f439b2-3dcd-1012-4007-4ec4ubed146d2,428,1012
1259,1000,4004,96f439b2-3dcd-1112-4004-4ec4bed14u6d2,465,988
1260,1000,4004,96f439b2-3dcd-1212-4004-4euc4bed146d2,377,1010
1261,1000,4004,96f439b2-3dcd-1312-4004-4ec4bed1j46d2,392,1033
1262,1000,4005,96f439b2-3dcd-1112-4005-4ec4jbed146d2,415,1026
1263,1000,4005,96f439b2-3dcd-1212-4005-4ec4bedj146d2,435,993
1264,1000,4005,96f439b2-3dcd-1312-4005-4ec4bejd146d2,444,979
1265,1000,4009,96f439b2-3dcd-1012-4009-4ec4jbed146d2,454,1034
1266,1000,4009,96f439b2-3dcd-1112-4009-4ec4bed146dj2,424,1041
1267,1000,4009,96f439b2-3dcd-1212-4009-4ejc4bed146d2,376,1004
1268,1000,4044,96f439b2-3dcd-1012-4044-4ec4bed1j46d2,413,1014
1269,1000,4044,96f439b2-3dcd-1112-4044-4ec4bejd146d2,453,999
1270,1000,4044,96f439b2-3dcd-1212-4044-4jec4bed146d2,460,1028
1271,1000,4045,96f439b2-3dcd-1012-4045-4ec4bed146dj2,388,1047
1272,1000,4045,96f439b2-3dcd-1112-4045-4ec4bejd146d2,406,1016
1273,1000,4011,96f439b2-3dcd-1012-4011-4ejc4bed146d2,422,978
1274,1000,4011,96f439b2-3dcd-1112-4011-4ec4bedj146d2,402,1025
1275,1000,4011,96f439b2-3dcd-1212-4011-4ec4bed146jd2,378,1054
1276,1000,4013,96f439b2-3dcd-1012-4013-4ec4bjed146d2,385,979
1277,1000,4013,96f439b2-3dcd-1112-4013-4ec4bedj146d2,414,1001
1278,1000,4013,96f439b2-3dcd-1212-4013-4ec4bedj146d2,465,1025
1279,1000,4002,96f439b2-3dcd-1012-4002-4ecz4bed146du2,372,1095
1280,1000,4002,96f439b2-3dcd-1112-4002-4exc4bued146d2,398,1100
1281,1000,4002,96f439b2-3dcd-1212-4002-4uec4bed1c46d2,416,1134
1282,1000,4002,96f439b2-3dcd-1312-4002-4ecv4bedu146d2,464,1156
1283,1000,4005,96f439b2-3dcd-1012-4005-4ec4bed14ub6d2,393,1122
1284,1000,4007,96f439b2-3dcd-1012-4007-4ec4fubed146d2,428,1190
1285,1000,4004,96f439b2-3dcd-1112-4004-4ec4bed1d4u6d2,465,1176
1286,1000,4004,96f439b2-3dcd-1212-4004-4eeuc4bed146d2,377,1095
1287,1000,4004,96f439b2-3dcd-1312-4004-4ec4bed1j4r6d2,392,1096
1288,1000,4005,96f439b2-3dcd-1112-4005-4ec4jbetd146d2,415,1144
1289,1000,4005,96f439b2-3dcd-1212-4005-4ecq4bedj146d2,435,1176
1290,1000,4005,96f439b2-3dcd-1312-4005-4ec4baejd146d2,444,1123
1291,1000,4009,96f439b2-3dcd-1012-4009-4ec4jzbed146d2,454,1111
1292,1000,4009,96f439b2-3dcd-1112-4009-4ec4bedx146dj2,424,1190
1293,1000,4009,96f439b2-3dcd-1212-4009-4ejc4bedy146d2,376,1185
1294,1000,4044,96f439b2-3dcd-1012-4044-4ec4bed1ju46d2,413,1133
1295,1000,4044,96f439b2-3dcd-1112-4044-4ect4bejd146d2,453,1184
1296,1000,4044,96f439b2-3dcd-1212-4044-4jec4bed14u6d2,460,1145
1297,1000,4045,96f439b2-3dcd-1012-4045-4ec4bed14j6dj2,388,1158
1298,1000,4045,96f439b2-3dcd-1112-4045-4ec4bejd1n46d2,406,1090
1299,1000,4011,96f439b2-3dcd-1012-4011-4ejc4bmed146d2,422,1108
1300,1000,4011,96f439b2-3dcd-1112-4011-4ec4bedj14o6d2,402,1166
1301,1000,4011,96f439b2-3dcd-1212-4011-4ec4bed14i6jd2,378,1190
1302,1000,4013,96f439b2-3dcd-1012-4013-4ec4bjedu146d2,385,1146
1303,1000,4013,96f439b2-3dcd-1112-4013-4ec4ybedj146d2,414,1174
1304,1000,4013,96f439b2-3dcd-1212-4013-4ec4btedj146d2,465,1185
1305,1000,4002,96f439b2-3dcd-1001-4002-4ec4beqd146d3,370,1265
1306,1000,4013,96f439b2-3dcd-1001-4013-4ec4beqd146d3,374,1305
1307,1000,4045,96f439b2-3dcd-1001-4045-4ec4beqd146d3,374,1310
1308,1000,4009,96f439b2-3dcd-1001-4009-4ec4beqd146d3,378,1218
1309,1000,4005,96f439b2-3dcd-1001-4005-4ec4beqd146d3,378,1226
1310,1000,4002,96f439b2-3dcd-1002-4002-4ec4beqd146d3,380,1217
1311,1000,4005,96f439b2-3dcd-1002-4005-4ec4beqd146d3,380,1296
1312,1000,4011,96f439b2-3dcd-1001-4011-4ec4beqd146d3,383,1285
1313,1000,4044,96f439b2-3dcd-1001-4044-4ec4beqd146d3,389,1228
1314,1000,4045,96f439b2-3dcd-1002-4045-4ec4beqd146d3,399,1297
1315,1000,4005,96f439b2-3dcd-1003-4005-4ec4beqd146d3,399,1303
1316,1000,4011,96f439b2-3dcd-1002-4011-4ec4beqd146d3,404,1228
1317,1000,4004,96f439b2-3dcd-1001-4004-4ec4beqd146d3,411,1265
1318,1000,4044,96f439b2-3dcd-1002-4044-4ec4beqd146d3,412,1255
1319,1000,4002,96f439b2-3dcd-1003-4002-4ec4beqd146d3,413,1266
1320,1000,4011,96f439b2-3dcd-1003-4011-4ec4beqd146d3,415,1259
1321,1000,4009,96f439b2-3dcd-1002-4009-4ec4beqd146d3,423,1279
1322,1000,4004,96f439b2-3dcd-1002-4004-4ec4beqd146d3,433,1223
1323,1000,4004,96f439b2-3dcd-1003-4004-4ec4beqd146d3,444,1257
1324,1000,4013,96f439b2-3dcd-1002-4013-4ec4beqd146d3,454,1213
1325,1000,4005,96f439b2-3dcd-1004-4005-4ec4beqd146d3,454,1306
1326,1000,4044,96f439b2-3dcd-1003-4044-4ec4beqd146d3,455,1223
1327,1000,4002,96f439b2-3dcd-1004-4002-4ec4beqd146d3,465,1236
1328,1000,4013,96f439b2-3dcd-1003-4013-4ec4beqd146d3,468,1254
1329,1000,4007,96f439b2-3dcd-1001-4007-4ec4beqd146d3,468,1310
1330,1000,4009,96f439b2-3dcd-1003-4009-4ec4beqd146d3,470,1238
1331,1000,4011,96f439b2-3dcd-1004-4011-4ec4beqd146d3,493,1213
1332,1000,4002,96f439b2-3dcd-1005-4002-4ec4beqd146d3,495,1247
1333,1000,4002,96f439b2-3dcd-1006-4002-4ec4beqd146d3,495,1256
1334,1000,4009,96f439b2-3dcd-1004-4009-4ec4beqd146d3,499,1223
1335,1000,4009,96f439b2-3dcd-1005-4009-4ec4beqd146d3,500,1279
1336,1000,4005,96f439b2-3dcd-1005-4005-4ec4beqd146d3,511,1236
1337,1000,4004,96f439b2-3dcd-1004-4004-4ec4beqd146d3,512,1247
1338,1000,4005,96f439b2-3dcd-1006-4005-4ec4beqd146d3,512,1278
1339,1000,4044,96f439b2-3dcd-1004-4044-4ec4beqd146d3,513,1257
1340,1000,4045,96f439b2-3dcd-1003-4045-4ec4beqd146d3,523,1266
1341,1000,4005,96f439b2-3dcd-1007-4005-4ec4beqd146d3,533,1256
1342,1000,4009,96f439b2-3dcd-1006-4009-4ec4beqd146d3,534,1224
1343,1000,4013,96f439b2-3dcd-1004-4013-4ec4beqd146d3,535,1279
1344,1000,4011,96f439b2-3dcd-1005-4011-4ec4beqd146d3,543,1294
1345,1000,4004,96f439b2-3dcd-1005-4004-4ec4beqd146d3,545,1310
1346,1000,4007,96f439b2-3dcd-1002-4007-4ec4beqd146d3,554,1225
1347,1000,4044,96f439b2-3dcd-1005-4044-4ec4beqd146d3,566,1303
1348,1000,4045,96f439b2-3dcd-1004-4045-4ec4beqd146d3,576,1223
1349,1000,4011,96f439b2-3dcd-1006-4011-4ec4beqd146d3,577,1256
1350,1000,4013,96f439b2-3dcd-1005-4013-4ec4beqd146d3,582,1225
1351,1000,4002,96f439b2-3dcd-1007-4002-4ec4beqd146d3,582,1305
1352,1000,4044,96f439b2-3dcd-1006-4044-4ec4beqd146d3,583,1302
1353,1000,4013,96f439b2-3dcd-1006-4013-4ec4beqd146d3,585,1305
1354,1000,4005,96f439b2-3dcd-1008-4005-4ec4beqd146d3,588,1218
1355,1000,4004,96f439b2-3dcd-1006-4004-4ec4beqd146d3,589,1269
1356,1000,4002,96f439b2-3dcd-1008-4002-4ec4beqd146d3,590,1225
1357,1000,4009,96f439b2-3dcd-1007-4009-4ec4beqd146d3,605,1305
1358,1000,4002,96f439b2-3dcd-1009-4002-4ec4beqd146d3,610,1236
1359,1000,4011,96f439b2-3dcd-1007-4011-4ec4beqd146d3,610,1255
1360,1000,4005,96f439b2-3dcd-1009-4005-4ec4beqd146d3,613,1279
1361,1000,4002,96f439b2-3dcd-1010-4002-4ec4beqd146d3,622,1258
1362,1000,4011,96f439b2-3dcd-1008-4011-4ec4beqd146d3,625,1268
1363,1000,4005,96f439b2-3dcd-1010-4005-4ec4beqd146d3,627,1213
1364,1000,4013,96f439b2-3dcd-1007-4013-4ec4beqd146d3,633,1267
1365,1000,4002,96f439b2-3dcd-1011-4002-4ec4beqd146d3,634,1248
1366,1000,4005,96f439b2-3dcd-1011-4005-4ec4beqd146d3,638,1236
1367,1000,4013,96f439b2-3dcd-1008-4013-4ec4beqd146d3,645,1234
1368,1000,4005,96f439b2-3dcd-1012-4005-4ec4beqd146d3,649,1284
1369,1000,4044,96f439b2-3dcd-1007-4044-4ec4beqd146d3,666,1305
1370,1000,4011,96f439b2-3dcd-1009-4011-4ec4beqd146d3,676,1274
1371,1000,4007,96f439b2-3dcd-1003-4007-4ec4beqd146d3,680,1294
1372,1000,4009,96f439b2-3dcd-1008-4009-4ec4beqd146d3,687,1229
1373,1000,4044,96f439b2-3dcd-1008-4044-4ec4beqd146d3,689,1287
1374,1000,4004,96f439b2-3dcd-1007-4004-4ec4beqd146d3,698,1223
1375,1000,4009,96f439b2-3dcd-1009-4009-4ec4beqd146d3,699,1296
1376,1000,4013,96f439b2-3dcd-1009-4013-4ec4beqd146d3,700,1285
1377,1000,4045,96f439b2-3dcd-1005-4045-4ec4beqd146d3,703,1215
1378,1000,4004,96f439b2-3dcd-1008-4004-4ec4beqd146d3,703,1247
1379,1000,4045,96f439b2-3dcd-1006-4045-4ec4beqd146d3,705,1236
1380,1000,4004,96f439b2-3dcd-1009-4004-4ec4beqd146d3,706,1268
1381,1000,4002,96f439b2-3dcd-1012-4002-4ec4beqd146d3,710,1225
1382,1000,4044,96f439b2-3dcd-1009-4044-4ec4beqd146d3,710,1268
1383,1000,4005,96f439b2-3dcd-1013-4005-4ec4beqd146d3,733,1225
1384,1000,4044,96f439b2-3dcd-1010-4044-4ec4beqd146d3,733,1268
1385,1000,4011,96f439b2-3dcd-1010-4011-4ec4beqd146d3,734,1293
1386,1000,4002,96f439b2-3dcd-1013-4002-4ec4beqd146d3,735,1245
1387,1000,4013,96f439b2-3dcd-1010-4013-4ec4beqd146d3,738,1305
1388,1000,4009,96f439b2-3dcd-1010-4009-4ec4beqd146d3,748,1279
1389,1000,4002,96f439b2-3dcd-1014-4002-4ec4beqd146d3,750,1269
1390,1000,4004,96f439b2-3dcd-1010-4004-4ec4beqd146d3,755,1282
1391,1000,4044,96f439b2-3dcd-1011-4044-4ec4beqd146d3,755,1292
1392,1000,4011,96f439b2-3dcd-1011-4011-4ec4beqd146d3,766,1223
1393,1000,4044,96f439b2-3dcd-1012-4044-4ec4beqd146d3,766,1233
1394,1000,4002,96f439b2-3dcd-1015-4002-4ec4beqd146d3,766,1295
1395,1000,4013,96f439b2-3dcd-1011-4013-4ec4beqd146d3,777,1238
1396,1000,4005,96f439b2-3dcd-1014-4005-4ec4beqd146d3,780,1215
1397,1000,4013,96f439b2-3dcd-1012-4013-4ec4beqd146d3,784,1310
1398,1000,4009,96f439b2-3dcd-1011-4009-4ec4beqd146d3,787,1302
1399,1000,4005,96f439b2-3dcd-1015-4005-4ec4beqd146d3,790,1257
1400,1000,4007,96f439b2-3dcd-1004-4007-4ec4beqd146d3,799,1247
1401,1000,4045,96f439b2-3dcd-1007-4045-4ec4beqd146d3,810,1263
1402,1000,4004,96f439b2-3dcd-1011-4004-4ec4beqd146d3,812,1253
1403,1000,4009,96f439b2-3dcd-1012-4009-4ec4beqd146d3,817,1235
1404,1000,4011,96f439b2-3dcd-1012-4011-4ec4beqd146d3,822,1245
1405,1000,4005,96f439b2-3dcd-1016-4005-4ec4beqd146d3,822,1268
1406,1000,4004,96f439b2-3dcd-1012-4004-4ec4beqd146d3,822,1278
1407,1000,4002,96f439b2-3dcd-1016-4002-4ec4beqd146d3,825,1225
1408,1000,4045,96f439b2-3dcd-1008-4045-4ec4beqd146d3,830,1212
